date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:53:15	115878/115878	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:52:51%20GMT	http://sonamedia.vn/dich-vu-chup-anh-san-pham-linh-vuc-booking-nha-hang-khach-san.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-chup-anh-san-pham-linh-vuc-booking-nha-hang-khach-san.html/index.html	(from http://sonamedia.vn/dich-vu-san-xuat-phim-tu-lieu-cho-truong-hoc.html/)
14:53:15	114891/114891	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:52:52%20GMT	http://sonamedia.vn/dich-vu-chup-anh-san-pham-tui-xach-phu-kien.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-chup-anh-san-pham-tui-xach-phu-kien.html/index.html	(from http://sonamedia.vn/dich-vu-san-xuat-phim-tu-lieu-cho-truong-hoc.html/)
14:53:15	120757/120757	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:52:52%20GMT	http://sonamedia.vn/dich-vu-viet-bai-pr-cho-linh-vuc-du-lich-chuyen-nghiep.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-viet-bai-pr-cho-linh-vuc-du-lich-chuyen-nghiep.html/index.html	(from http://sonamedia.vn/dich-vu-san-xuat-phim-tu-lieu-cho-truong-hoc.html/)
14:53:15	119578/119578	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:52:52%20GMT	http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-hai-phong.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-hai-phong.html/index.html	(from http://sonamedia.vn/dich-vu-san-xuat-phim-tu-lieu-cho-truong-hoc.html/)
14:53:15	126239/126239	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:52:52%20GMT	http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-kinh-doanh-quan-ly-van-hanh-chung-cu.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-kinh-doanh-quan-ly-van-hanh-chung-cu.html/index.html	(from http://sonamedia.vn/quay-phim-chup-anh/dich-vu-quay-phim/page/2/)
14:53:16	43286/43286	---MCZ	200	added ('OK')	application/json	date:Sat,%2017%20Dec%202022%2007:52:52%20GMT	http://sonamedia.vn/wp-json/wp/v2/posts/13867	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/wp/v2/posts/13867.json	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html/)
14:53:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2017%20Dec%202022%2007:52:53%20GMT	http://sonamedia.vn/quay-phim-chup-anh/dich-vu-quay-phim/page/1/	C:/My%20Web%20Sites/media/sonamedia.vn/quay-phim-chup-anh/dich-vu-quay-phim/page/1/index.html	(from http://sonamedia.vn/quay-phim-chup-anh/dich-vu-quay-phim/page/2/)
14:53:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2017%20Dec%202022%2007:52:54%20GMT	http://sonamedia.vn/?p=13867	C:/My%20Web%20Sites/media/sonamedia.vn/index3303.html	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html/)
14:53:17	974/974	---MC-	200	added ('OK')	application/rss+xml	etag:%2234350ad9aeb3a37981beda43753a0627%22	http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html/feed/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html/feed/index.html	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html/)
14:53:17	130092/130092	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:52:53%20GMT	http://sonamedia.vn/quay-phim-chup-anh/dich-vu-quay-phim/page/5/	C:/My%20Web%20Sites/media/sonamedia.vn/quay-phim-chup-anh/dich-vu-quay-phim/page/5/index.html	(from http://sonamedia.vn/quay-phim-chup-anh/dich-vu-quay-phim/page/2/)
14:53:17	3267/3267	---MCZ	200	added ('OK')	application/json	date:Sat,%2017%20Dec%202022%2007:52:54%20GMT	http://sonamedia.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsonamedia.vn%2Fdich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html%2F	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/oembed/1.0/embed70e7.json	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html/)
14:53:18	3472/3472	---MCZ	200	added ('OK')	text/xml	date:Sat,%2017%20Dec%202022%2007:52:55%20GMT	http://sonamedia.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsonamedia.vn%2Fdich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html%2F&format=xml	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/oembed/1.0/embed45ce	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html/)
14:53:18	12987/12987	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f6e4-32bb%22	http://sonamedia.vn/wp-content/uploads/2020/08/doanh-nghiep-quay-phim-300x169.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/08/doanh-nghiep-quay-phim-300x169.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html/)
14:53:18	12539/12539	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f6e7-30fb%22	http://sonamedia.vn/wp-content/uploads/2020/08/quay-phim-dnghiep-300x152.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/08/quay-phim-dnghiep-300x152.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html/)
14:53:18	15648/15648	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f6e5-3d20%22	http://sonamedia.vn/wp-content/uploads/2020/08/firm-3-1-300x180.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/08/firm-3-1-300x180.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html/)
14:53:18	13992/13992	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f6e5-36a8%22	http://sonamedia.vn/wp-content/uploads/2020/08/gioi-thieu-doanh-nghiep-2-300x200.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/08/gioi-thieu-doanh-nghiep-2-300x200.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html/)
14:53:19	8214/8214	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f6e2-2016%22	http://sonamedia.vn/wp-content/uploads/2020/08/achaumedia-1-1-300x152.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/08/achaumedia-1-1-300x152.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html/)
14:53:20	125595/125595	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:52:57%20GMT	http://sonamedia.vn/dich-vu-booking-quang-cao.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-booking-quang-cao.html/index.html	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-doanh-nghiep-tai-cac-tinh-mien-trung.html/)
14:53:20	45830/45830	---MCZ	200	added ('OK')	application/json	date:Sat,%2017%20Dec%202022%2007:52:57%20GMT	http://sonamedia.vn/wp-json/wp/v2/posts/13645	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/wp/v2/posts/13645.json	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:20	965/965	---MC-	200	added ('OK')	application/rss+xml	etag:%2234350ad9aeb3a37981beda43753a0627%22	http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/feed/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/feed/index.html	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:21	3265/3265	---MCZ	200	added ('OK')	application/json	date:Sat,%2017%20Dec%202022%2007:52:58%20GMT	http://sonamedia.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsonamedia.vn%2Fdich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html%2F	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/oembed/1.0/embed2f28.json	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2017%20Dec%202022%2007:52:58%20GMT	http://sonamedia.vn/?p=13645	C:/My%20Web%20Sites/media/sonamedia.vn/indexc8b2.html	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:21	3459/3459	---MCZ	200	added ('OK')	text/xml	date:Sat,%2017%20Dec%202022%2007:52:58%20GMT	http://sonamedia.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsonamedia.vn%2Fdich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html%2F&format=xml	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/oembed/1.0/embedcb5e	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:21	10297/10297	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f677-2839%22	http://sonamedia.vn/wp-content/uploads/2020/07/phim-doanh-nghiep-768x432-1-300x169.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/phim-doanh-nghiep-768x432-1-300x169.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:21	12055/12055	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f68b-2f17%22	http://sonamedia.vn/wp-content/uploads/2020/07/quay-phim-cho-doanh-nghiep-300x169.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/quay-phim-cho-doanh-nghiep-300x169.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:21	12337/12337	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f515-3031%22	http://sonamedia.vn/wp-content/uploads/2020/06/dich-vu-quay-phim-gioi-thieu-san-pham-dich-vu-nha-hang-2-300x210.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/06/dich-vu-quay-phim-gioi-thieu-san-pham-dich-vu-nha-hang-2-300x210.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:22	14472/14472	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f561-3888%22	http://sonamedia.vn/wp-content/uploads/2020/06/quay-phim-chup-anh-doanh-nghiep-1-1024x430-1-300x126.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/06/quay-phim-chup-anh-doanh-nghiep-1-1024x430-1-300x126.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:22	8805/8805	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f51d-2265%22	http://sonamedia.vn/wp-content/uploads/2020/06/dich-vu-san-xuat-phim-gioi-thieu-doanh-nghiep-tai-da-nang.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/06/dich-vu-san-xuat-phim-gioi-thieu-doanh-nghiep-tai-da-nang.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:22	13423/13423	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f59a-346f%22	http://sonamedia.vn/wp-content/uploads/2020/07/20200908_161200-300x169.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/20200908_161200-300x169.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:23	22562/22562	---M--	200	added ('OK')	image/png	etag:%225fd6f484-5822%22	http://sonamedia.vn/wp-content/uploads/2020/05/achau-media-logo-300x133.png	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/05/achau-media-logo-300x133.png	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:24	124761/124761	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:53:00%20GMT	http://sonamedia.vn/dich-vu-quay-phim-chup-anh-san-pham-dich-vu-nha-hang.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-quay-phim-chup-anh-san-pham-dich-vu-nha-hang.html/index.html	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:24	122447/122447	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:53:00%20GMT	http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-doanh-nghiep-tp-hcm.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-doanh-nghiep-tp-hcm.html/index.html	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:24	125905/125905	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:53:01%20GMT	http://sonamedia.vn/dich-vu-viet-content-instagram-cho-san-pham-noi-that-chuyen-nghiep-so-1.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-viet-content-instagram-cho-san-pham-noi-that-chuyen-nghiep-so-1.html/index.html	(from http://sonamedia.vn/dich-vu-quay-phim-doanh-nghiep-chuyen-nghiep-nhat-tu-achaumedia.html/)
14:53:24	37216/37216	---MCZ	200	added ('OK')	application/json	date:Sat,%2017%20Dec%202022%2007:53:00%20GMT	http://sonamedia.vn/wp-json/wp/v2/posts/13627	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/wp/v2/posts/13627.json	(from http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/)
14:53:24	985/985	---MC-	200	added ('OK')	application/rss+xml	etag:%2234350ad9aeb3a37981beda43753a0627%22	http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/feed/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/feed/index.html	(from http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/)
14:53:25	3373/3373	---MCZ	200	added ('OK')	application/json	date:Sat,%2017%20Dec%202022%2007:53:01%20GMT	http://sonamedia.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsonamedia.vn%2Fdich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html%2F	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/oembed/1.0/embed68d9.json	(from http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/)
14:53:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2017%20Dec%202022%2007:53:02%20GMT	http://sonamedia.vn/?p=13627	C:/My%20Web%20Sites/media/sonamedia.vn/index6ba0.html	(from http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/)
14:53:25	3594/3594	---MCZ	200	added ('OK')	text/xml	date:Sat,%2017%20Dec%202022%2007:53:02%20GMT	http://sonamedia.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsonamedia.vn%2Fdich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html%2F&format=xml	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/oembed/1.0/embedcc5f	(from http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/)
14:53:25	15659/15659	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f68c-3d2b%22	http://sonamedia.vn/wp-content/uploads/2020/07/quay-phim-cssk-300x181.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/quay-phim-cssk-300x181.jpg	(from http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/)
14:53:25	49852/49852	---M--	200	added ('OK')	image/png	etag:%225fd6f658-c2bc%22	http://sonamedia.vn/wp-content/uploads/2020/07/health-300x185.png	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/health-300x185.png	(from http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/)
14:53:26	18042/18042	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f5d6-467a%22	http://sonamedia.vn/wp-content/uploads/2020/07/chubb-300x213.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/chubb-300x213.jpg	(from http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/)
14:53:26	8837/8837	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f69b-2285%22	http://sonamedia.vn/wp-content/uploads/2020/07/thiet-bi-y-te-300x119.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/thiet-bi-y-te-300x119.jpg	(from http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/)
14:53:27	116508/116508	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:53:03%20GMT	http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-doanh-nghiep-linh-vuc-spa-lam-dep.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-doanh-nghiep-linh-vuc-spa-lam-dep.html/index.html	(from http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/)
14:53:27	122720/122720	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:53:04%20GMT	http://sonamedia.vn/dich-vu-content-marketing-bang-tieng-han.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-content-marketing-bang-tieng-han.html/index.html	(from http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/)
14:53:27	125764/125764	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:53:04%20GMT	http://sonamedia.vn/dich-vu-quay-phim-quang-cao-san-pham-thoi-trang-phu-kien.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-quay-phim-quang-cao-san-pham-thoi-trang-phu-kien.html/index.html	(from http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/)
14:53:27	121528/121528	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:53:04%20GMT	http://sonamedia.vn/dich-vu-viet-content-instagram-linh-vuc-thoi-trang-tron-goi-tu-a-den-z.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-viet-content-instagram-linh-vuc-thoi-trang-tron-goi-tu-a-den-z.html/index.html	(from http://sonamedia.vn/dich-vu-san-xuat-phim-gioi-thieu-cong-ty-linh-vuc-cham-soc-suc-khoe.html/)
14:53:27	38309/38309	---MCZ	200	added ('OK')	application/json	date:Sat,%2017%20Dec%202022%2007:53:04%20GMT	http://sonamedia.vn/wp-json/wp/v2/posts/13615	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/wp/v2/posts/13615.json	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/)
14:53:27	959/959	---MC-	200	added ('OK')	application/rss+xml	etag:%2234350ad9aeb3a37981beda43753a0627%22	http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/feed/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/feed/index.html	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/)
14:53:28	3291/3291	---MCZ	200	added ('OK')	application/json	date:Sat,%2017%20Dec%202022%2007:53:05%20GMT	http://sonamedia.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsonamedia.vn%2Fdich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html%2F	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/oembed/1.0/embed515f.json	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/)
14:53:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2017%20Dec%202022%2007:53:05%20GMT	http://sonamedia.vn/?p=13615	C:/My%20Web%20Sites/media/sonamedia.vn/index231b.html	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/)
14:53:28	3497/3497	---MCZ	200	added ('OK')	text/xml	date:Sat,%2017%20Dec%202022%2007:53:05%20GMT	http://sonamedia.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsonamedia.vn%2Fdich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html%2F&format=xml	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/oembed/1.0/embed19fb	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/)
14:53:28	15850/15850	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f68f-3dea%22	http://sonamedia.vn/wp-content/uploads/2020/07/quay-phim-gioi-thieu-linh-vuc-giao-duc-300x169.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/quay-phim-gioi-thieu-linh-vuc-giao-duc-300x169.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/)
14:53:28	7614/7614	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f6ba-1dbe%22	http://sonamedia.vn/wp-content/uploads/2020/07/thpt-hanoi-chuyen-amsterdam-300x76.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/thpt-hanoi-chuyen-amsterdam-300x76.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/)
14:53:29	18753/18753	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f675-4941%22	http://sonamedia.vn/wp-content/uploads/2020/07/NEU-300x200.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/NEU-300x200.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/)
14:53:29	12194/12194	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f5da-2fa2%22	http://sonamedia.vn/wp-content/uploads/2020/07/chup-anh-san-pham-3-300x200.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/chup-anh-san-pham-3-300x200.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/)
14:53:30	513169/513169	---M--	200	added ('OK')	image/jpeg	etag:%225fd6f5ab-7d491%22	http://sonamedia.vn/wp-content/uploads/2020/07/achaumedia-2-17.jpg	C:/My%20Web%20Sites/media/sonamedia.vn/wp-content/uploads/2020/07/achaumedia-2-17.jpg	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/)
14:53:31	116361/116361	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:53:08%20GMT	http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-dich-vu-tu-van-tuyen-sinh-du-hoc.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-quay-phim-gioi-thieu-dich-vu-tu-van-tuyen-sinh-du-hoc.html/index.html	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/)
14:53:32	122014/122014	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:53:08%20GMT	http://sonamedia.vn/quay-phim-gioi-thieu-doanh-nghiep-kinh-doanh-linh-vuc-nong-nghiep.html/	C:/My%20Web%20Sites/media/sonamedia.vn/quay-phim-gioi-thieu-doanh-nghiep-kinh-doanh-linh-vuc-nong-nghiep.html/index.html	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/)
14:53:32	120945/120945	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Dec%202022%2007:53:08%20GMT	http://sonamedia.vn/dich-vu-viet-bai-content-instagram-linh-vuc-nha-hang-chuyen-nghiep-so-1.html/	C:/My%20Web%20Sites/media/sonamedia.vn/dich-vu-viet-bai-content-instagram-linh-vuc-nha-hang-chuyen-nghiep-so-1.html/index.html	(from http://sonamedia.vn/dich-vu-quay-phim-gioi-thieu-linh-vuc-giao-duc-chuyen-nghiep.html/)
14:53:32	37698/37698	---MCZ	200	added ('OK')	application/json	date:Sat,%2017%20Dec%202022%2007:53:07%20GMT	http://sonamedia.vn/wp-json/wp/v2/posts/13394	C:/My%20Web%20Sites/media/sonamedia.vn/wp-json/wp/v2/posts/13394.json	(from http://sonamedia.vn/dich-vu-chup-anh-quang-cao-cho-phong-gym-fitness-yoga.html/)
